,filename,MIT label,AVMIT label,tfrecord_filename
9536,diving/getty-diver-in-water-passing-yellowfin-tuna-to-men-in-boat-moorea-tahiti-video-id102173481_12.mp4,diving,diving,diving/getty-diver-in-water-passing-yellowfin-tuna-to-men-in-boat-moorea-tahiti-video-id102173481_12.tfrecord
9537,howling/yt-AbszNcn0NFo_37.mp4,howling,howling,howling/yt-AbszNcn0NFo_37.tfrecord
9538,howling/yt-jKTzjEOqA3I_1.mp4,howling,howling,howling/yt-jKTzjEOqA3I_1.tfrecord
9539,sanding/yt-PRBT4JVEH4U_232.mp4,sanding,sanding,sanding/yt-PRBT4JVEH4U_232.tfrecord
9540,tapping/vine-My-friend-pen-tapping-MIn7xttFpxE_1.mp4,tapping,tapping,tapping/vine-My-friend-pen-tapping-MIn7xttFpxE_1.tfrecord
9541,barking/giphy-j2NGjBAfHKOXe_4.mp4,barking,barking,barking/giphy-j2NGjBAfHKOXe_4.tfrecord
9542,tapping/yt-pKYSnDHpBvg_48.mp4,tapping,tapping,tapping/yt-pKYSnDHpBvg_48.tfrecord
9543,howling/vine-dogsofvine-englishmastiff-howling-h67tnYlIxtp_1.mp4,howling,howling,howling/vine-dogsofvine-englishmastiff-howling-h67tnYlIxtp_1.tfrecord
9544,whistling/getty-preening-teal-on-wood-beam-video-id496929306_22.mp4,whistling,whistling,whistling/getty-preening-teal-on-wood-beam-video-id496929306_22.tfrecord
9545,raining/yt-FdzWMcsPopY_35.mp4,raining,raining,raining/yt-FdzWMcsPopY_35.tfrecord
9546,blowing/getty-low-shot-of-barley-field-zerf-rheinlandpalatinate-germany-video-id179624208_12.mp4,blowing,inflating,inflating/getty-low-shot-of-barley-field-zerf-rheinlandpalatinate-germany-video-id179624208_12.tfrecord
9547,laughing/yt-1KMeBhe5sm0_315.mp4,laughing,giggling,giggling/yt-1KMeBhe5sm0_315.tfrecord
9548,howling/vine-hPQE25jxOQw_2.mp4,howling,howling,howling/vine-hPQE25jxOQw_2.tfrecord
9549,whistling/flickr-sundero-5808474911_55.mp4,whistling,whistling,whistling/flickr-sundero-5808474911_55.tfrecord
9550,vacuuming/yt-mVhW78W_PpY_7.mp4,vacuuming,vacuuming,vacuuming/yt-mVhW78W_PpY_7.tfrecord
9551,pouring/yt-OuKeWQEQWwQ_55.mp4,pouring,pouring,pouring/yt-OuKeWQEQWwQ_55.tfrecord
9552,drenching/7-6-7-4-5-4-1-0-2876745410_1.mp4,drenching,pouring,pouring/7-6-7-4-5-4-1-0-2876745410_1.tfrecord
9553,drumming/yt-b4n6CZYoDS0_304.mp4,drumming,drumming,drumming/yt-b4n6CZYoDS0_304.tfrecord
9554,dripping/yt-Q4xln1d3BkI_127.mp4,dripping,raining,raining/yt-Q4xln1d3BkI_127.tfrecord
9555,howling/getty-closeup-of-a-hyena-howling-video-id73933093_12.mp4,howling,howling,howling/getty-closeup-of-a-hyena-howling-video-id73933093_12.tfrecord
9556,laughing/yt-zA32ikd9B34_3.mp4,laughing,giggling,giggling/yt-zA32ikd9B34_3.tfrecord
9557,mowing/yt-7R5BPNl_aoQ_28.mp4,mowing,mowing,mowing/yt-7R5BPNl_aoQ_28.tfrecord
9558,vacuuming/giphy-z4j99V8lA1gQg_1.mp4,vacuuming,vacuuming,vacuuming/giphy-z4j99V8lA1gQg_1.tfrecord
9559,raining/ywD_am3uZh8_25.mp4,raining,raining,raining/ywD_am3uZh8_25.tfrecord
9560,sanding/yt-JNIEM9Grbwo_77.mp4,sanding,sanding,sanding/yt-JNIEM9Grbwo_77.tfrecord
9561,shredding/yt-qGvyhQJA4EI_53.mp4,shredding,shredding,shredding/yt-qGvyhQJA4EI_53.tfrecord
9562,vacuuming/yt-n8ZhX-r3ghk_9.mp4,vacuuming,vacuuming,vacuuming/yt-n8ZhX-r3ghk_9.tfrecord
9563,whistling/vine-M0PhvQbQFOq_1.mp4,whistling,whistling,whistling/vine-M0PhvQbQFOq_1.tfrecord
9564,mowing/yt-VIooo8AyqFg_21.mp4,mowing,mowing,mowing/yt-VIooo8AyqFg_21.tfrecord
9565,sanding/yt-nrnunlu8uXc_6.mp4,sanding,sanding,sanding/yt-nrnunlu8uXc_6.tfrecord
9566,raining/yt-CFrit4G80Ik_32.mp4,raining,raining,raining/yt-CFrit4G80Ik_32.tfrecord
9567,raining/yt-Qd62aqrPWlw_15.mp4,raining,raining,raining/yt-Qd62aqrPWlw_15.tfrecord
9568,swimming/yt-gB2On3Bi5BM_1046.mp4,swimming,diving,diving/yt-gB2On3Bi5BM_1046.tfrecord
9569,whistling/yt-YhKRhfIfrqo_34.mp4,whistling,whistling,whistling/yt-YhKRhfIfrqo_34.tfrecord
9570,howling/yt-7qQ9hyexP0s_16.mp4,howling,howling,howling/yt-7qQ9hyexP0s_16.tfrecord
9571,blowing/getty-shot-of-tuscany-landscape-with-cypress-and-flowering-tree-pienza-video-id175846360_3.mp4,blowing,inflating,inflating/getty-shot-of-tuscany-landscape-with-cypress-and-flowering-tree-pienza-video-id175846360_3.tfrecord
9572,barking/yt-Glc6Ekc67OE_46.mp4,barking,barking,barking/yt-Glc6Ekc67OE_46.tfrecord
9573,mowing/getty-south-africa-2010-world-cup-fabio-capello-warns-team-not-to-swear-video-id658284468_11.mp4,mowing,mowing,mowing/getty-south-africa-2010-world-cup-fabio-capello-warns-team-not-to-swear-video-id658284468_11.tfrecord
9574,mowing/yt-Jq-9NNneXo0_298.mp4,mowing,mowing,mowing/yt-Jq-9NNneXo0_298.tfrecord
9575,sneezing/yt-yyBD8B9mShY_3.mp4,sneezing,sneezing,sneezing/yt-yyBD8B9mShY_3.tfrecord
9576,vacuuming/getty-cleanup-worker-vacuums-sludge-and-oil-from-the-inland-waterways-in-video-id644167349_5.mp4,vacuuming,vacuuming,vacuuming/getty-cleanup-worker-vacuums-sludge-and-oil-from-the-inland-waterways-in-video-id644167349_5.tfrecord
9577,sneezing/yt-Qac66ZP6EwA_154.mp4,sneezing,sneezing,sneezing/yt-Qac66ZP6EwA_154.tfrecord
9578,vacuuming/vb-a-woman-cleans-the-apartment-hivq0nhdliytc8b1c_11.mp4,vacuuming,vacuuming,vacuuming/vb-a-woman-cleans-the-apartment-hivq0nhdliytc8b1c_11.tfrecord
9579,sneezing/vine-MbmvlvuhQmV_1.mp4,sneezing,sneezing,sneezing/vine-MbmvlvuhQmV_1.tfrecord
9580,splashing/getty-flood-waves-destroying-valley-video-id174007350_8.mp4,splashing,diving,diving/getty-flood-waves-destroying-valley-video-id174007350_8.tfrecord
9581,howling/yt-WK5cRnwMdVY_35.mp4,howling,howling,howling/yt-WK5cRnwMdVY_35.tfrecord
9582,blowing/getty--video-id555516847_11.mp4,blowing,inflating,inflating/getty--video-id555516847_11.tfrecord
9583,sanding/getty-young-carpenter-sanding-wood-in-workshop-video-id687009528_2.mp4,sanding,sanding,sanding/getty-young-carpenter-sanding-wood-in-workshop-video-id687009528_2.tfrecord
9584,laughing/yt-UqR_S9nWe-g_15.mp4,laughing,giggling,giggling/yt-UqR_S9nWe-g_15.tfrecord
9585,mowing/yt-2xaZ81FAJNo_222.mp4,mowing,mowing,mowing/yt-2xaZ81FAJNo_222.tfrecord
9586,tapping/getty-woman-sitting-on-a-couch-tapping-her-fingers-video-idrbfrp02528_2.mp4,tapping,tapping,tapping/getty-woman-sitting-on-a-couch-tapping-her-fingers-video-idrbfrp02528_2.tfrecord
9587,cooking/getty-roasted-red-peppers-video-id656208074_9.mp4,cooking,frying,frying/getty-roasted-red-peppers-video-id656208074_9.tfrecord
9588,swimming/yt-8-L4huBpSmk_57.mp4,swimming,diving,diving/yt-8-L4huBpSmk_57.tfrecord
9589,diving/yt-d40cP_MuJIM_152.mp4,diving,diving,diving/yt-d40cP_MuJIM_152.tfrecord
9590,sanding/yt-vsD7zrCu13k_20.mp4,sanding,sanding,sanding/yt-vsD7zrCu13k_20.tfrecord
9591,blowing/getty-ripening-sugar-cane-sways-in-a-slight-breeze-video-id569927491_8.mp4,blowing,inflating,inflating/getty-ripening-sugar-cane-sways-in-a-slight-breeze-video-id569927491_8.tfrecord
9592,vacuuming/getty-stay-at-home-dad-cleans-video-id640526010_15.mp4,vacuuming,vacuuming,vacuuming/getty-stay-at-home-dad-cleans-video-id640526010_15.tfrecord
9593,shredding/yt-H_skGvwGTLI_78.mp4,shredding,shredding,shredding/yt-H_skGvwGTLI_78.tfrecord
9594,tapping/vine-Pen-tapping-beat-David-Banna-Bryan-Silva-YEET-Gratata-Loop-MrJMdTzjKzZ_2.mp4,tapping,tapping,tapping/vine-Pen-tapping-beat-David-Banna-Bryan-Silva-YEET-Gratata-Loop-MrJMdTzjKzZ_2.tfrecord
9595,barking/vine-M57MvlPpHie_2.mp4,barking,barking,barking/vine-M57MvlPpHie_2.tfrecord
9596,howling/yt-sFO0w7kim68_2.mp4,howling,howling,howling/yt-sFO0w7kim68_2.tfrecord
9597,mowing/GfnRIr-0SuA_243.mp4,mowing,mowing,mowing/GfnRIr-0SuA_243.tfrecord
9598,raining/yt-G3mWfp5MbPk_30.mp4,raining,raining,raining/yt-G3mWfp5MbPk_30.tfrecord
9599,laughing/yt-BhcsZlprjk8_25.mp4,laughing,giggling,giggling/yt-BhcsZlprjk8_25.tfrecord
9600,drumming/yt-68zJTUGf5hE_74.mp4,drumming,drumming,drumming/yt-68zJTUGf5hE_74.tfrecord
9601,spilling/getty-fresh-popcorn-falling-into-box-video-id503234944_3.mp4,spilling,pouring,pouring/getty-fresh-popcorn-falling-into-box-video-id503234944_3.tfrecord
9602,howling/vine-Zoe-howling-with-me-hhI1rQKnTVL_2.mp4,howling,howling,howling/vine-Zoe-howling-with-me-hhI1rQKnTVL_2.tfrecord
9603,sanding/yt-2l7JrXSY6zg_8.mp4,sanding,sanding,sanding/yt-2l7JrXSY6zg_8.tfrecord
9604,drumming/getty-female-drummer-schlagzeugerin-video-id472804563_12.mp4,drumming,drumming,drumming/getty-female-drummer-schlagzeugerin-video-id472804563_12.tfrecord
9605,drumming/flickr-4-4-9-0-2-8-3-5-16144902835_19.mp4,drumming,drumming,drumming/flickr-4-4-9-0-2-8-3-5-16144902835_19.tfrecord
9606,mowing/yt-lFmbdPl-rBQ_351.mp4,mowing,mowing,mowing/yt-lFmbdPl-rBQ_351.tfrecord
9607,barking/yt-2LmB3Y-FpzA_123.mp4,barking,barking,barking/yt-2LmB3Y-FpzA_123.tfrecord
9608,whistling/vine-h0nuh1ZLYEb_1.mp4,whistling,whistling,whistling/vine-h0nuh1ZLYEb_1.tfrecord
9609,mowing/yt-7Wn8POf2ziI_12.mp4,mowing,mowing,mowing/yt-7Wn8POf2ziI_12.tfrecord
9610,sneezing/vine-MxJhbJ2TOqu_3.mp4,sneezing,sneezing,sneezing/vine-MxJhbJ2TOqu_3.tfrecord
9611,sanding/yt-S7AxMyAOQCc_4.mp4,sanding,sanding,sanding/yt-S7AxMyAOQCc_4.tfrecord
9612,dripping/getty-algae-and-two-drops-video-idabfuwd140_7.mp4,dripping,raining,raining/getty-algae-and-two-drops-video-idabfuwd140_7.tfrecord
9613,swimming/flickr-6-1-8-1-9-6-0-4-14461819604_120.mp4,swimming,diving,diving/flickr-6-1-8-1-9-6-0-4-14461819604_120.tfrecord
9614,sneezing/giphy-dvdDskaoYbF1S_2.mp4,sneezing,sneezing,sneezing/giphy-dvdDskaoYbF1S_2.tfrecord
9615,shredding/yt-RxYtADDpSOk_43.mp4,shredding,shredding,shredding/yt-RxYtADDpSOk_43.tfrecord
9616,blowing/getty-girl-blowing-dandelions-at-sunset-video-id478760120_3.mp4,blowing,inflating,inflating/getty-girl-blowing-dandelions-at-sunset-video-id478760120_3.tfrecord
9617,mowing/yt-kb4mU59-7jE_2.mp4,mowing,mowing,mowing/yt-kb4mU59-7jE_2.tfrecord
9618,tapping/yt-6QEvF1LCj60_1107.mp4,tapping,tapping,tapping/yt-6QEvF1LCj60_1107.tfrecord
9619,diving/yt-vdNL2Dj2-uY_421.mp4,diving,diving,diving/yt-vdNL2Dj2-uY_421.tfrecord
9620,inflating/yt-py2-NiG4Mvs_45.mp4,inflating,inflating,inflating/yt-py2-NiG4Mvs_45.tfrecord
9621,drumming/yt-u5ecOwqvWgM_34.mp4,drumming,drumming,drumming/yt-u5ecOwqvWgM_34.tfrecord
9622,raining/yt-7ElGZ-FyJpA_35.mp4,raining,raining,raining/yt-7ElGZ-FyJpA_35.tfrecord
9623,cooking/Ocwdh2tzSqk_209.mp4,cooking,frying,frying/Ocwdh2tzSqk_209.tfrecord
9624,tapping/vine-M2B0vr7ZqQw_3.mp4,tapping,tapping,tapping/vine-M2B0vr7ZqQw_3.tfrecord
9625,pouring/yt-wbBtNBSKrpY_5.mp4,pouring,pouring,pouring/yt-wbBtNBSKrpY_5.tfrecord
9626,barking/vine-hHvqXaLlg3E_1.mp4,barking,barking,barking/vine-hHvqXaLlg3E_1.tfrecord
9627,laughing/vine-Zancos-time-Eva-Ana-Paula-vinessinsentido-school-girls-zancos-lmao-loop-spanishvines-fun-fall-knocking-class-physical-MuYUJPxv0MX_1.mp4,laughing,giggling,giggling/vine-Zancos-time-Eva-Ana-Paula-vinessinsentido-school-girls-zancos-lmao-loop-spanishvines-fun-fall-knocking-class-physical-MuYUJPxv0MX_1.tfrecord
9628,sneezing/yt-esrIWf_EBWQ_20.mp4,sneezing,sneezing,sneezing/yt-esrIWf_EBWQ_20.tfrecord
9629,mowing/yt-WppdRJ5LgaM_44.mp4,mowing,mowing,mowing/yt-WppdRJ5LgaM_44.tfrecord
9630,sneezing/giphy-IM6LZs1huwpQ4_6.mp4,sneezing,sneezing,sneezing/giphy-IM6LZs1huwpQ4_6.tfrecord
9631,swimming/flickr-3-5-3-9-8-3-0-6-20435398306_5.mp4,swimming,diving,diving/flickr-3-5-3-9-8-3-0-6-20435398306_5.tfrecord
9632,sneezing/vine-Sneezing-in-public-sneezing-sneezes-loud-people-Mu9rFBK3THY_2.mp4,sneezing,sneezing,sneezing/vine-Sneezing-in-public-sneezing-sneezes-loud-people-Mu9rFBK3THY_2.tfrecord
9633,vacuuming/vine-MmBKAugXnlv_3.mp4,vacuuming,vacuuming,vacuuming/vine-MmBKAugXnlv_3.tfrecord
9634,mowing/vine-Steph-is-mowing-away-well-trying-to-MxEPXX159zb_3.mp4,mowing,mowing,mowing/vine-Steph-is-mowing-away-well-trying-to-MxEPXX159zb_3.tfrecord
9635,boiling/vb-whole-wheat-pasta-being-added-to-boiling-water-h5wyrzq_2.mp4,boiling,frying,frying/vb-whole-wheat-pasta-being-added-to-boiling-water-h5wyrzq_2.tfrecord
9636,howling/meta-5380841_40.mp4,howling,howling,howling/meta-5380841_40.tfrecord
9637,sneezing/yt-SDJQpH8Fvu0_48.mp4,sneezing,sneezing,sneezing/yt-SDJQpH8Fvu0_48.tfrecord
9638,sneezing/vine-M59Tj6DxKni_1.mp4,sneezing,sneezing,sneezing/vine-M59Tj6DxKni_1.tfrecord
9639,whistling/vine-M6igKEM9bPq_3.mp4,whistling,whistling,whistling/vine-M6igKEM9bPq_3.tfrecord
9640,vacuuming/vine-Ondre-Garrison-Bryce-Collins-Bryan-Collins-Extreme-vacuuming-MAI6Q3qpEYI_1.mp4,vacuuming,vacuuming,vacuuming/vine-Ondre-Garrison-Bryce-Collins-Bryan-Collins-Extreme-vacuuming-MAI6Q3qpEYI_1.tfrecord
9641,laughing/yt-6qtuMVfJpUM_23.mp4,laughing,giggling,giggling/yt-6qtuMVfJpUM_23.tfrecord
9642,boiling/getty-bubbling-mud-pool-video-id618591103_3.mp4,boiling,frying,frying/getty-bubbling-mud-pool-video-id618591103_3.tfrecord
9643,mowing/yt-2ahwqcfSOII_575.mp4,mowing,mowing,mowing/yt-2ahwqcfSOII_575.tfrecord
9644,raining/yt-ZLn_omA0-Ec_35.mp4,raining,raining,raining/yt-ZLn_omA0-Ec_35.tfrecord
9645,sneezing/giphy-UXRWTwfwna1tm_1.mp4,sneezing,sneezing,sneezing/giphy-UXRWTwfwna1tm_1.tfrecord
9646,diving/5-5-5-0-0-7-8-0-14255500780_63.mp4,diving,diving,diving/5-5-5-0-0-7-8-0-14255500780_63.tfrecord
9647,barking/vine-he-heard-the-vine-of-himself-barking-MJwYvgTZxwU_1.mp4,barking,barking,barking/vine-he-heard-the-vine-of-himself-barking-MJwYvgTZxwU_1.tfrecord
9648,drumming/yt-xiLMFOSwDdg_77.mp4,drumming,drumming,drumming/yt-xiLMFOSwDdg_77.tfrecord
9649,sanding/getty-carpenter-working-with-sandpaper-video-id619133878_4.mp4,sanding,sanding,sanding/getty-carpenter-working-with-sandpaper-video-id619133878_4.tfrecord
9650,shredding/yt-Z0nni1UiYBs_17.mp4,shredding,shredding,shredding/yt-Z0nni1UiYBs_17.tfrecord
9651,howling/yt-xceiCKIGdWU_6.mp4,howling,howling,howling/yt-xceiCKIGdWU_6.tfrecord
9652,mowing/yt-VmGqoK-hmHc_47.mp4,mowing,mowing,mowing/yt-VmGqoK-hmHc_47.tfrecord
9653,cooking/h93N9V1Ad-8_156.mp4,cooking,frying,frying/h93N9V1Ad-8_156.tfrecord
9654,giggling/getty-funny-young-happy-couple-with-flower-outdoors-video-id473077089_1.mp4,giggling,giggling,giggling/getty-funny-young-happy-couple-with-flower-outdoors-video-id473077089_1.tfrecord
9655,drenching/getty-two-young-teenage-girls-laughing-and-enjoying-summer-rain-shower-video-id493670133_48.mp4,drenching,pouring,pouring/getty-two-young-teenage-girls-laughing-and-enjoying-summer-rain-shower-video-id493670133_48.tfrecord
9656,tapping/yt-Ki2rC94vdHE_67.mp4,tapping,tapping,tapping/yt-Ki2rC94vdHE_67.tfrecord
9657,frying/proprietary-post-production-in-full-4k-resolution-nmk6sg3flik8090cs_6.mp4,frying,frying,frying/proprietary-post-production-in-full-4k-resolution-nmk6sg3flik8090cs_6.tfrecord
9658,tapping/yt-W1yprBtQ2BI_133.mp4,tapping,tapping,tapping/yt-W1yprBtQ2BI_133.tfrecord
9659,dripping/yt-B3TggFchCAo_162.mp4,dripping,raining,raining/yt-B3TggFchCAo_162.tfrecord
9660,sanding/getty-man-plugging-plug-into-extension-cord-and-sanding-wood-at-workshop-video-id98194540_6.mp4,sanding,sanding,sanding/getty-man-plugging-plug-into-extension-cord-and-sanding-wood-at-workshop-video-id98194540_6.tfrecord
9661,blowing/meta-11085361_126.mp4,blowing,inflating,inflating/meta-11085361_126.tfrecord
9662,barking/yt-MdBY3hPLQek_29.mp4,barking,barking,barking/yt-MdBY3hPLQek_29.tfrecord
9663,whistling/flickr-doreneadams-3139337853_12.mp4,whistling,whistling,whistling/flickr-doreneadams-3139337853_12.tfrecord
9664,blowing/giphy-Eli81bvz4eCA0_1.mp4,blowing,inflating,inflating/giphy-Eli81bvz4eCA0_1.tfrecord
9665,mowing/yt-WTiG8MFs5ik_96.mp4,mowing,mowing,mowing/yt-WTiG8MFs5ik_96.tfrecord
9666,sanding/getty-carpenter-video-id468734210_5.mp4,sanding,sanding,sanding/getty-carpenter-video-id468734210_5.tfrecord
9667,sneezing/vine-Sneezing-in-public-vs-Sneezing-at-home-lmao-Sneeze-DoItForVine-FunnyVine-hEF5LWMuzhQ_1.mp4,sneezing,sneezing,sneezing/vine-Sneezing-in-public-vs-Sneezing-at-home-lmao-Sneeze-DoItForVine-FunnyVine-hEF5LWMuzhQ_1.tfrecord
9668,sanding/yt-ZamOA1wGJDM_9.mp4,sanding,sanding,sanding/yt-ZamOA1wGJDM_9.tfrecord
9669,drumming/getty-father-and-child-watch-man-dancing-accompanied-by-traditional-drums-video-id1B08780_0185_17.mp4,drumming,drumming,drumming/getty-father-and-child-watch-man-dancing-accompanied-by-traditional-drums-video-id1B08780_0185_17.tfrecord
9670,drenching/getty-tree-with-wind-and-rain-come-video-id845268096_21.mp4,drenching,pouring,pouring/getty-tree-with-wind-and-rain-come-video-id845268096_21.tfrecord
9671,raining/yt-6ZFCXGAbz3s_345.mp4,raining,raining,raining/yt-6ZFCXGAbz3s_345.tfrecord
9672,sneezing/yt-eedkMscCGd8_55.mp4,sneezing,sneezing,sneezing/yt-eedkMscCGd8_55.tfrecord
9673,diving/yt-kz_jVvXY1U0_9.mp4,diving,diving,diving/yt-kz_jVvXY1U0_9.tfrecord
9674,barking/getty-man-is-playing-in-the-park-with-a-beautiful-white-dog-video-id498510522_11.mp4,barking,barking,barking/getty-man-is-playing-in-the-park-with-a-beautiful-white-dog-video-id498510522_11.tfrecord
9675,drumming/yt-eEqrBZ6Topg_6.mp4,drumming,drumming,drumming/yt-eEqrBZ6Topg_6.tfrecord
9676,inflating/yt-6dgBi7aOCkY_36.mp4,inflating,inflating,inflating/yt-6dgBi7aOCkY_36.tfrecord
9677,whistling/yt-CJ_DGMhTPjY_50.mp4,whistling,whistling,whistling/yt-CJ_DGMhTPjY_50.tfrecord
9678,sanding/yt-WZPEzle3S8w_120.mp4,sanding,sanding,sanding/yt-WZPEzle3S8w_120.tfrecord
9679,tapping/yt-HMMouLjj--A_15.mp4,tapping,tapping,tapping/yt-HMMouLjj--A_15.tfrecord
9680,blowing/getty-inflating-motorcycle-tire-video-id483717088_11.mp4,blowing,inflating,inflating/getty-inflating-motorcycle-tire-video-id483717088_11.tfrecord
9681,whistling/yt-wy2DDBQT2jo_5.mp4,whistling,whistling,whistling/yt-wy2DDBQT2jo_5.tfrecord
9682,whistling/yt-SDykGCQ1ZC8_176.mp4,whistling,whistling,whistling/yt-SDykGCQ1ZC8_176.tfrecord
9683,sanding/yt-sLe4qZsaeCg_57.mp4,sanding,sanding,sanding/yt-sLe4qZsaeCg_57.tfrecord
9684,laughing/yt-U8e4WQqe0PM_175.mp4,laughing,giggling,giggling/yt-U8e4WQqe0PM_175.tfrecord
9685,mowing/yt-fPss0ZXTJWs_155.mp4,mowing,mowing,mowing/yt-fPss0ZXTJWs_155.tfrecord
9686,barking/yt-4zju5s5PyDY_204.mp4,barking,barking,barking/yt-4zju5s5PyDY_204.tfrecord
9687,raining/lWH8SlwGRzQ_5.mp4,raining,raining,raining/lWH8SlwGRzQ_5.tfrecord
9688,diving/bing-www_izlesene_com_video_usher-dive-official-video_6522932_218.mp4,diving,diving,diving/bing-www_izlesene_com_video_usher-dive-official-video_6522932_218.tfrecord
9689,vacuuming/yt-x8kgYnZkZoE_22.mp4,vacuuming,vacuuming,vacuuming/yt-x8kgYnZkZoE_22.tfrecord
9690,pouring/26CiYZM1DAc_19.mp4,pouring,pouring,pouring/26CiYZM1DAc_19.tfrecord
9691,drumming/getty-bongo-player-video-id645958444_4.mp4,drumming,drumming,drumming/getty-bongo-player-video-id645958444_4.tfrecord
9692,raining/yt-8I6dPHCqfKU_35.mp4,raining,raining,raining/yt-8I6dPHCqfKU_35.tfrecord
9693,diving/yt-F6yNVcOC9cU_254.mp4,diving,diving,diving/yt-F6yNVcOC9cU_254.tfrecord
9694,sanding/yt-Ln3rCP7kbcg_71.mp4,sanding,sanding,sanding/yt-Ln3rCP7kbcg_71.tfrecord
9695,swimming/getty-grizzly-bear-bathes-in-river-alaska-video-id1B07872_0002_2.mp4,swimming,diving,diving/getty-grizzly-bear-bathes-in-river-alaska-video-id1B07872_0002_2.tfrecord
9696,vacuuming/yt-G8YSz3L1R3M_157.mp4,vacuuming,vacuuming,vacuuming/yt-G8YSz3L1R3M_157.tfrecord
9697,whistling/yt-NKq8QBExEnY_17.mp4,whistling,whistling,whistling/yt-NKq8QBExEnY_17.tfrecord
9698,drumming/yt-GznHF8rdyjU_2.mp4,drumming,drumming,drumming/yt-GznHF8rdyjU_2.tfrecord
9699,howling/yt-oVga49XfdzQ_46.mp4,howling,howling,howling/yt-oVga49XfdzQ_46.tfrecord
9700,laughing/yt-TbVY4mkp-9o_5.mp4,laughing,giggling,giggling/yt-TbVY4mkp-9o_5.tfrecord
9701,giggling/getty-family-sitting-on-a-boat-at-river-rafting-video-id140814952_9.mp4,giggling,giggling,giggling/getty-family-sitting-on-a-boat-at-river-rafting-video-id140814952_9.tfrecord
9702,filling/getty_R-woman-pouring-tea-for-husband-and-daughter-in-dining-room-video-id617929272_1.mp4,filling,pouring,pouring/getty_R-woman-pouring-tea-for-husband-and-daughter-in-dining-room-video-id617929272_1.tfrecord
9703,tapping/yt-43UoZ0a4cIA_27.mp4,tapping,tapping,tapping/yt-43UoZ0a4cIA_27.tfrecord
9704,boiling/getty-pork-bone-soup-pot-cooking-noodle-video-id490606360_2.mp4,boiling,frying,frying/getty-pork-bone-soup-pot-cooking-noodle-video-id490606360_2.tfrecord
9705,tapping/yt-_wlHtEJyMrM_43.mp4,tapping,tapping,tapping/yt-_wlHtEJyMrM_43.tfrecord
9706,cooking/IAs9ZzqQkbk_312.mp4,cooking,frying,frying/IAs9ZzqQkbk_312.tfrecord
9707,filling/getty-filling-form-document-writing-car-dealership-video-id165478796_13.mp4,filling,pouring,pouring/getty-filling-form-document-writing-car-dealership-video-id165478796_13.tfrecord
9708,splashing/getty-super-slowmo-young-woman-having-fun-splashing-video-id162916842_12.mp4,splashing,diving,diving/getty-super-slowmo-young-woman-having-fun-splashing-video-id162916842_12.tfrecord
9709,drumming/getty-dancers-rehearse-a-japaneselion-costume-dance-on-a-stage-video-id519553737_2.mp4,drumming,drumming,drumming/getty-dancers-rehearse-a-japaneselion-costume-dance-on-a-stage-video-id519553737_2.tfrecord
9710,raining/yt-AoRZRRn0cS8_19.mp4,raining,raining,raining/yt-AoRZRRn0cS8_19.tfrecord
9711,drumming/giphy-l2QZPO5nntFgTjRDy_0.mp4,drumming,drumming,drumming/giphy-l2QZPO5nntFgTjRDy_0.tfrecord
9712,shredding/yt-zBfBsDucXOA_64.mp4,shredding,shredding,shredding/yt-zBfBsDucXOA_64.tfrecord
9713,sanding/yt-co2ac-Q-0F4_264.mp4,sanding,sanding,sanding/yt-co2ac-Q-0F4_264.tfrecord
9714,giggling/getty-couple-reading-newspaper-together-on-sofa-video-id134579562_8.mp4,giggling,giggling,giggling/getty-couple-reading-newspaper-together-on-sofa-video-id134579562_8.tfrecord
9715,whistling/peeks-www_k_to_keek_3Kalaab_20.mp4,whistling,whistling,whistling/peeks-www_k_to_keek_3Kalaab_20.tfrecord
9716,tapping/yt-wJ9cYUV_Ba0_293.mp4,tapping,tapping,tapping/yt-wJ9cYUV_Ba0_293.tfrecord
9717,diving/1-6-3-2-3-0-6-0-22216323060_1.mp4,diving,diving,diving/1-6-3-2-3-0-6-0-22216323060_1.tfrecord
9718,drumming/yt-cF-tKhdT-B4_120.mp4,drumming,drumming,drumming/yt-cF-tKhdT-B4_120.tfrecord
9719,swimming/getty-beautiful-soft-coral-video-id625514908_7.mp4,swimming,diving,diving/getty-beautiful-soft-coral-video-id625514908_7.tfrecord
9720,sanding/getty-craftsmen-hand-builds-a-guitar-video-id595331893_4.mp4,sanding,sanding,sanding/getty-craftsmen-hand-builds-a-guitar-video-id595331893_4.tfrecord
9721,tapping/getty-business-woman-hand-moving-touchscreen-with-green-screen-background-video-id180621236_3.mp4,tapping,tapping,tapping/getty-business-woman-hand-moving-touchscreen-with-green-screen-background-video-id180621236_3.tfrecord
9722,drumming/flickr-6-1-6-5-8-3-5-4-11661658354_5.mp4,drumming,drumming,drumming/flickr-6-1-6-5-8-3-5-4-11661658354_5.tfrecord
9723,sneezing/yt-ZnDP0anV30w_30.mp4,sneezing,sneezing,sneezing/yt-ZnDP0anV30w_30.tfrecord
9724,filling/getty_R-coffee-granules-and-water-falling-into-red-cup-video-id492499473_12.mp4,filling,pouring,pouring/getty_R-coffee-granules-and-water-falling-into-red-cup-video-id492499473_12.tfrecord
9725,barking/getty-collie-dog-sitting-on-lawn-video-id132275767_7.mp4,barking,barking,barking/getty-collie-dog-sitting-on-lawn-video-id132275767_7.tfrecord
